price,room_bed,room_bath,living_measure,lot_measure,ceil,coast,sight,condition,quality,ceil_measure,zipcode,living_measure15,lot_measure15,furnished,have_basement,Is_renovated,Age_of_house,SN_region,EW_region
210000,3,2.0,1580,4961,2.0,0,0,3,7,1580,98042,2280,5000,0,0,0,9,MS,EE
250000,2,1.0,1030,8786,1.0,0,0,3,6,1030,98146,1480,8121,0,0,0,58,MN,EW
1100000,4,2.25,3310,8540,1.0,0,4,4,9,1660,98006,3450,9566,1,1,0,41,EN,ME
310000,4,1.0,1030,5750,1.0,0,0,3,7,1030,98126,1250,5750,0,0,0,43,MN,EW
1320000,4,5.25,6110,10369,2.0,0,0,3,11,6110,98059,4190,10762,1,0,0,9,MN,ME
660000,3,2.0,2570,28500,1.0,0,0,3,9,1970,98052,3070,32400,1,1,0,31,EN,ME
129888,2,1.0,710,9900,1.0,0,0,3,6,710,98166,1070,9900,0,0,0,71,MN,EW
440000,2,2.75,1100,1088,2.0,0,0,3,7,750,98102,2090,4125,0,1,0,8,EN,MW
594000,3,2.25,2080,70567,2.0,0,0,3,8,2080,98072,3730,43560,0,0,0,25,EN,ME
1910000,4,3.0,4460,6833,2.0,0,0,3,10,3140,98112,3130,7450,1,1,1,59,EN,MW
400000,3,1.0,1350,3090,1.5,0,0,5,6,1350,98103,1350,3090,0,0,0,100,EN,EW
248000,1,1.0,790,12000,1.0,0,0,3,6,790,98118,1900,6000,0,0,0,96,MN,MW
235000,4,1.5,1920,11595,1.0,0,0,4,7,1920,98002,1400,10550,0,0,0,53,MS,MW
615000,4,1.0,1330,2400,1.5,0,0,4,6,1330,98103,1330,4400,0,0,0,114,EN,EW
363000,3,2.0,1750,7000,1.0,0,0,3,8,1750,98038,1840,6969,0,0,0,21,MS,EE
998000,4,3.5,3500,43560,2.0,0,0,3,9,2850,98006,3640,40545,1,1,0,0,MN,EE
510000,2,1.0,1390,5544,1.0,0,0,3,7,930,98105,1710,6200,0,1,0,67,EN,MW
440000,6,3.0,2510,5310,1.0,0,0,4,7,1460,98108,1390,5407,0,1,0,71,MN,MW
627800,4,1.75,2010,12044,1.0,0,0,3,9,2010,98074,2200,11144,1,0,0,33,EN,EE
378000,4,2.5,1890,12236,1.0,0,0,3,7,1230,98045,1390,11360,0,1,0,36,MN,EE
2370000,3,2.25,3530,17450,1.0,1,3,3,9,1840,98040,3530,17310,1,1,1,84,MN,MW
648475,4,2.75,2250,5700,1.0,0,0,3,8,1200,98109,1720,3850,0,1,0,63,EN,EW
280000,3,1.75,2630,6500,1.0,0,0,3,7,1330,98055,2520,6500,0,1,0,56,MN,MW
272000,4,2.25,2040,7600,1.0,0,0,4,8,1580,98023,2130,7200,0,1,0,36,MS,EW
570000,4,2.25,2380,36446,2.0,0,0,4,8,2380,98077,2790,40005,0,0,0,37,EN,EE
570000,3,2.0,1400,1657,2.0,0,0,3,8,1060,98112,1540,2275,0,1,0,11,EN,MW
273500,3,1.5,2000,15265,1.0,0,0,3,8,1540,98032,1920,15265,0,1,0,48,MS,MW
495000,4,1.75,2040,3570,1.0,0,0,4,7,1020,98144,1790,4206,0,1,0,97,EN,MW
645000,3,1.0,2270,4182,1.0,0,0,4,7,1170,98115,1860,4080,0,1,0,69,EN,MW
525000,5,2.25,2500,8621,1.5,0,0,4,7,2500,98034,1980,7395,0,0,0,46,EN,ME
630000,3,3.25,3800,13995,2.0,0,3,3,9,3800,98011,2480,8434,1,0,0,31,EN,ME
475000,2,1.0,890,4590,1.0,0,0,3,7,890,98117,1310,4590,0,0,0,91,EN,EW
677900,3,2.5,2440,4587,2.0,0,0,3,8,2440,98052,2750,4587,0,0,0,4,EN,ME
280000,3,2.25,1900,7800,1.0,0,0,4,8,1390,98055,1730,7800,0,1,0,38,MN,MW
368000,3,1.0,1280,9898,1.0,0,0,3,7,1280,98072,1290,9625,0,0,0,46,EN,ME
585000,4,2.5,2840,11044,2.0,0,0,3,8,2840,98034,1934,9605,0,0,0,13,EN,MW
315000,3,2.25,2200,8750,1.0,0,0,4,7,1120,98166,1460,10139,0,1,0,51,MN,EW
809000,3,2.5,2590,7720,2.0,0,0,3,9,2590,98007,2600,9490,1,0,0,26,EN,ME
600000,3,1.75,1310,5000,2.0,0,0,4,7,1310,98107,1270,4750,0,0,0,114,EN,EW
763776,4,2.5,2750,16139,2.0,0,0,3,9,2750,98075,2810,13093,1,0,0,25,EN,EE
1490000,5,6.0,6880,279968,2.0,0,3,3,12,4070,98045,4690,256803,1,1,0,7,MN,EE
725000,6,1.75,2380,4080,2.0,0,0,3,8,2380,98105,2030,4080,0,0,0,97,EN,MW
541500,2,2.5,1900,3690,2.0,0,0,3,8,1900,98053,1900,5153,0,0,0,9,EN,EE
205000,5,1.75,1730,5200,1.0,0,0,4,7,1050,98042,1350,5200,0,1,0,36,MS,EE
460000,3,2.0,2060,4437,1.0,0,0,3,7,1030,98126,1750,4452,0,1,0,85,EN,EW
315000,3,1.75,1480,7500,1.0,0,0,4,7,1480,98055,1480,7500,0,0,0,47,MN,ME
653675,4,2.25,2280,7229,2.0,0,0,4,8,2280,98027,2320,7735,0,0,0,31,EN,EE
1480000,4,2.25,3920,7200,2.0,0,0,3,10,3120,98144,3400,7200,1,1,0,86,EN,MW
575000,3,1.0,1220,5652,1.0,0,0,3,6,1220,98116,1490,2467,0,0,0,110,EN,EW
348450,4,2.5,1950,8628,2.0,0,0,3,8,1950,98038,2210,9019,0,0,0,20,MS,EE
375000,3,1.75,1430,8412,1.0,0,0,4,7,1070,98125,1490,8410,0,1,0,87,EN,MW
430000,3,1.5,1550,5034,2.0,0,0,4,7,1550,98177,1820,7200,0,0,0,92,EN,EW
689888,4,2.25,1930,3500,1.5,0,0,5,8,1540,98122,1800,5000,0,1,0,98,EN,MW
201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,98065,1660,78408,0,0,0,99,MN,EE
355000,3,3.0,1850,9600,1.0,0,0,3,7,1230,98028,1970,10000,0,1,0,33,EN,MW
313000,4,1.75,1630,3000,1.0,0,0,3,7,930,98144,1630,3000,0,1,0,36,EN,MW
324000,2,1.0,820,8370,1.0,0,0,4,7,820,98177,1410,8370,0,0,0,73,EN,EW
524950,3,1.5,2700,24539,2.0,0,0,3,7,2120,98019,1830,11000,0,1,1,38,EN,EE
855000,4,2.25,2190,4080,2.0,0,0,3,8,1800,98119,2100,4080,0,1,0,96,EN,EW
985000,5,3.5,3890,13261,2.0,0,1,3,9,2870,98125,3080,13261,1,1,0,31,EN,MW
273950,3,2.25,1570,3109,2.0,0,0,3,8,1570,98092,1680,3590,0,0,0,13,MS,ME
1100000,4,4.0,3530,8400,2.0,0,0,5,8,2630,98199,2340,8216,0,1,0,56,EN,EW
1210000,4,2.75,2470,5500,1.0,0,3,3,9,1570,98107,1620,5500,1,1,1,54,EN,EW
1800000,4,3.25,4060,13000,2.0,0,3,3,11,4060,98040,3220,13800,1,0,0,14,EN,MW
1070000,3,2.5,2130,3545,3.0,0,0,5,9,2130,98109,1970,3464,1,0,0,25,EN,EW
562500,3,2.5,2030,7549,1.0,0,0,3,8,2030,98074,2040,7130,0,0,0,27,EN,EE
287000,4,2.5,2240,4648,2.0,0,0,3,7,2240,98001,2221,4557,0,0,0,9,MS,MW
260000,3,2.25,1920,9680,1.0,0,0,4,7,1300,98031,1500,9516,0,1,0,53,MN,ME
758000,4,2.75,2410,9549,1.0,0,0,4,7,1780,98033,2090,9549,0,1,0,58,EN,ME
211000,4,1.0,2100,9200,1.0,0,0,3,7,1050,98168,1540,10033,0,1,0,55,MN,MW
518000,4,2.75,2440,12051,1.0,0,0,5,8,1440,98133,2030,8006,0,1,0,48,EN,EW
195700,3,1.0,1120,5200,1.0,0,0,5,7,1120,98042,1690,5200,0,0,0,38,MS,EE
283748,3,2.25,1940,9560,2.0,0,0,3,7,1940,98023,1800,9560,0,0,0,25,MS,EW
418000,5,2.5,1980,10205,1.0,0,0,4,7,1080,98115,1310,5413,0,1,0,85,EN,MW
319000,3,1.75,1640,53400,1.0,0,0,4,7,1640,98070,1850,380279,0,0,0,48,MS,EW
495000,6,5.0,3440,4500,2.0,0,0,3,8,3280,98055,1400,5500,0,1,0,7,MN,MW
926300,3,1.5,1660,4800,2.0,0,0,3,8,1660,98119,1690,4000,0,0,0,107,EN,EW
397000,3,1.75,1340,5100,1.0,0,0,3,7,1340,98103,1550,5100,0,0,0,61,EN,EW
595000,3,1.0,1560,3960,1.5,0,0,4,7,1560,98144,1280,3960,0,0,0,107,EN,MW
465000,4,2.5,2590,16437,2.0,0,0,3,8,2590,98038,2320,15625,0,0,0,28,MS,EE
379950,3,3.25,1860,1787,3.0,0,0,3,8,1860,98155,1830,1787,0,0,0,7,EN,MW
585000,3,2.0,2220,209523,1.0,0,0,3,7,2220,98019,1600,210830,0,0,0,24,EN,EE
566000,3,2.25,1660,10140,1.0,0,0,4,8,1370,98052,2100,10125,0,1,0,34,EN,ME
396400,4,2.5,2120,215186,2.0,0,0,2,7,2120,98014,2000,215186,0,0,0,31,EN,EE
299500,3,1.75,1820,8813,2.0,0,0,3,7,1820,98003,1780,7349,0,0,0,20,MS,MW
160000,3,1.75,1610,7392,1.0,0,0,4,7,1610,98001,1450,7392,0,0,0,50,MS,MW
598780,4,2.25,3040,12160,1.0,0,0,4,7,1520,98007,2560,12090,0,1,0,52,EN,ME
201000,4,1.5,1360,8100,1.5,0,0,3,7,1360,98168,1300,8100,0,0,0,52,MN,MW
520000,3,2.25,2510,43995,2.0,0,0,3,8,2510,98027,2470,48351,0,0,0,33,MN,EE
515000,4,2.5,2680,7178,2.0,0,0,3,8,2680,98065,2540,7133,0,0,0,10,MN,EE
715000,4,2.5,3290,6628,2.0,0,0,3,9,3290,98075,3240,5831,1,0,0,11,EN,EE
305000,4,2.5,1620,4000,2.0,0,0,3,7,1620,98038,1580,3780,0,0,0,7,MS,EE
608000,3,2.0,2400,217800,2.0,0,0,3,8,1590,98038,2340,207781,0,1,0,40,MN,EE
485000,4,2.75,2720,51396,2.0,0,0,4,8,2720,98059,1960,51366,0,0,0,38,MN,EE
389000,4,1.75,2400,7700,1.5,0,0,4,7,1500,98133,1530,7700,0,1,0,87,EN,EW
690000,4,3.5,2980,2147,2.5,0,0,3,10,2490,98029,2880,2428,1,1,0,8,MN,EE
462500,6,3.0,2390,4000,2.0,0,0,3,7,2390,98118,1680,5000,0,0,0,1,MN,MW
465000,4,2.25,3360,10810,2.0,0,0,4,9,3360,98092,2590,10810,1,0,0,26,MS,ME
325000,3,1.0,1600,7500,1.0,0,0,3,7,1600,98034,2050,7200,0,0,0,48,EN,ME
215000,3,1.0,1150,7560,1.0,0,0,4,6,1150,98058,1230,7560,0,0,0,56,MN,ME
830000,4,2.25,2180,11056,1.0,0,0,3,8,1370,98004,2090,8747,0,1,0,51,EN,ME
668500,4,2.5,2710,5500,2.0,0,0,3,9,2710,98074,2710,6242,1,0,0,15,EN,EE
220000,3,1.75,1460,7226,1.0,0,0,3,7,1460,98198,1760,7226,0,0,0,22,MS,MW
302495,3,2.5,2200,7201,2.0,0,0,3,8,2200,98030,2250,7240,0,0,0,20,MS,MW
401500,4,2.5,3140,94525,2.0,0,0,4,8,2280,98042,1910,14300,0,1,0,37,MN,ME
515000,3,1.75,1900,5000,1.0,0,0,4,7,950,98106,1420,5000,0,1,0,90,EN,EW
362000,3,2.5,2310,7485,2.0,0,0,3,8,2310,98058,2310,8142,0,0,0,28,MN,ME
324950,3,2.5,1560,9600,1.0,0,0,3,7,1210,98188,2070,9600,0,1,0,50,MN,MW
510000,2,1.0,1070,5280,1.0,0,0,3,6,1070,98122,1380,2370,0,0,0,115,EN,MW
861000,3,2.0,2520,3959,1.0,0,0,5,8,1270,98105,1660,3959,0,1,0,83,EN,MW
299950,3,1.75,1980,11274,1.0,0,0,4,7,1480,98058,1520,8010,0,1,0,46,MN,ME
533000,4,2.5,2830,6536,2.0,0,0,3,8,2830,98038,2830,6872,0,0,0,12,MS,EE
710000,4,2.5,2720,8000,1.0,0,0,4,7,1360,98136,1790,8000,0,1,0,60,MN,EW
427874,3,3.0,2340,5002,2.0,0,0,3,8,2340,98045,2790,5375,0,0,0,1,MN,EE
495000,3,1.0,990,6000,1.0,0,0,3,6,990,98105,1250,6000,0,0,0,71,EN,MW
1740000,4,3.75,3300,4545,1.5,0,4,3,10,2600,98105,3300,5000,1,1,1,88,EN,MW
652500,4,2.25,2220,130244,2.0,0,0,3,8,2220,98027,2680,130680,0,0,0,25,MN,EE
491150,3,2.5,1470,3971,2.0,0,0,3,7,1470,98053,1650,3148,0,0,0,12,EN,EE
1780000,4,3.25,3730,7071,3.0,0,2,3,11,3730,98109,3730,7680,1,0,0,30,EN,EW
195000,3,1.75,1580,7875,1.0,0,0,3,7,1580,98022,1560,8314,0,0,0,35,ES,EE
465000,5,2.25,3020,10010,1.0,0,0,3,7,1510,98027,1760,10878,0,1,0,55,MN,EE
380000,2,2.0,1120,780,2.0,0,0,3,8,760,98116,1120,1322,0,1,0,10,EN,EW
242500,3,1.0,1020,5870,1.0,0,0,3,6,1020,98155,1160,6901,0,0,0,73,EN,MW
325000,3,1.75,1780,11096,1.0,0,0,3,7,1210,98074,1780,10640,0,1,0,35,EN,EE
350000,7,3.0,2800,9569,1.0,0,2,3,7,1400,98056,2150,7333,0,1,0,51,MN,ME
489000,2,2.25,1290,1334,3.0,0,0,3,8,1290,98107,1350,1334,0,0,0,8,EN,EW
270000,3,1.5,1610,8375,2.0,0,0,3,7,1610,98155,1610,9107,0,0,0,87,EN,MW
527700,2,2.25,1330,806,3.0,0,0,3,8,1330,98117,1320,1389,0,0,0,6,EN,EW
695000,4,1.75,2390,5880,1.0,0,2,3,8,1390,98117,2210,6260,0,1,0,57,EN,EW
202000,2,1.0,840,7200,1.0,0,0,4,5,840,98032,1030,7200,0,0,0,107,MS,MW
245000,3,1.75,1670,24650,1.0,0,0,4,7,1670,98022,1810,19465,0,0,0,41,ES,EE
314000,3,1.75,1810,41800,1.0,0,0,5,7,1210,98038,1650,135036,0,1,0,34,MN,EE
516000,3,3.0,2330,7304,1.0,0,0,3,9,1300,98005,2330,9518,1,1,0,43,EN,ME
385500,3,2.0,1540,7947,1.0,0,0,3,7,1120,98011,1910,7950,0,1,0,53,EN,MW
988000,4,3.0,4040,19700,2.0,0,0,3,11,4040,98052,3930,21887,1,0,0,27,EN,ME
362362,2,1.0,710,4000,1.0,0,0,3,6,710,98118,960,4000,0,0,0,105,MN,MW
215000,3,1.0,1160,10384,1.0,0,0,4,6,1160,98038,1200,9880,0,0,0,45,MS,EE
779000,2,2.25,2130,5920,1.0,0,0,3,8,1830,98115,2130,7192,0,1,0,64,EN,MW
305000,3,1.75,1650,9480,1.0,0,0,3,7,1220,98034,1540,8400,0,1,0,37,EN,ME
460000,2,1.0,850,4650,1.0,0,0,3,7,850,98117,980,4700,0,0,0,40,EN,EW
339000,3,2.0,1979,8470,1.0,0,2,4,7,1329,98198,1650,8591,0,1,0,59,MS,MW
355000,2,1.75,1620,3640,1.0,0,0,3,7,900,98108,1590,5538,0,1,0,86,MN,MW
237000,3,1.75,2000,12208,1.0,0,0,3,7,1140,98032,1060,8194,0,1,0,35,MS,MW
797000,4,2.75,2650,8610,2.0,0,0,3,8,2650,98008,1680,8316,0,0,1,56,EN,ME
610000,4,2.75,2600,36583,1.0,0,0,5,8,1580,98075,2300,27820,0,1,0,38,EN,EE
455000,4,1.75,3060,94089,1.0,0,0,3,8,3060,98072,2180,43995,0,0,0,57,EN,EE
195000,3,1.0,1300,9600,1.0,0,0,4,6,1300,98092,1150,10222,0,0,0,39,MS,ME
359950,3,2.5,1980,7800,2.0,0,0,3,8,1980,98055,1700,20580,0,0,0,15,MN,ME
482000,3,1.75,2600,105587,1.0,0,0,4,7,1300,98070,1941,208438,0,1,0,34,MN,EW
511500,4,1.0,1360,6000,1.5,0,0,3,7,1360,98115,1710,6000,0,0,0,97,EN,MW
255000,2,1.0,1220,2500,1.0,0,0,3,6,770,98126,1540,3000,0,1,0,104,EN,EW
275000,3,1.75,1890,5000,1.0,0,0,3,7,1890,98092,2960,5421,0,0,0,12,MS,ME
314900,4,1.75,2700,27072,1.0,0,0,3,7,1380,98003,2460,34850,0,1,0,56,MS,MW
233000,3,1.0,1250,6180,1.5,0,0,3,7,1250,98155,1490,6180,0,0,0,59,EN,MW
680000,3,2.25,2330,4000,1.5,0,2,5,7,1520,98115,1870,4000,0,1,0,87,EN,MW
300000,4,2.5,2400,7215,2.0,0,0,3,8,2400,98023,2220,7760,0,0,0,22,MS,EW
680000,8,2.75,2530,4800,2.0,0,0,4,7,1390,98112,1540,4800,0,1,0,113,EN,MW
489950,3,1.75,2480,10804,1.0,0,0,3,8,1800,98177,2480,10400,0,1,0,38,EN,EW
500000,4,3.0,2520,4104,2.0,0,0,3,7,2520,98065,2510,5015,0,0,0,13,MN,EE
203700,3,2.0,1660,7958,1.0,0,0,3,7,1130,98092,1550,7647,0,1,0,32,MS,ME
463000,3,2.5,2010,4195,2.0,0,0,3,8,2010,98034,2010,5779,0,0,0,16,EN,ME
782900,4,3.25,3060,3898,2.0,0,0,3,10,2300,98027,2920,3448,1,1,0,0,MN,EE
134000,2,1.5,980,5000,2.0,0,0,3,7,980,98014,1040,5000,0,0,1,92,EN,EE
695000,3,2.5,2620,51354,2.0,0,0,3,9,2620,98077,2620,37042,1,0,0,16,EN,EE
451555,2,1.0,1320,4520,1.0,0,1,3,6,1320,98116,1420,4560,0,0,1,102,EN,EW
280000,1,1.0,690,1950,1.0,0,0,3,6,690,98117,1650,4864,0,0,0,86,EN,EW
323400,4,3.0,2060,9138,1.0,0,0,3,8,1430,98092,2250,7820,0,1,0,23,MS,ME
925000,4,2.25,2590,13894,2.0,0,0,4,9,2590,98005,2720,13894,1,0,0,40,EN,ME
219000,3,1.0,1080,10639,1.5,0,0,3,7,1080,98002,1470,10600,0,0,0,61,MS,MW
681000,3,1.75,1880,10032,1.0,0,0,4,8,1880,98006,2430,9732,0,0,0,30,MN,ME
480000,3,1.0,1160,8800,1.0,0,0,4,7,1160,98008,1750,8400,0,0,0,55,EN,ME
470000,6,1.75,2490,8732,1.5,0,0,4,8,2490,98034,1840,8024,0,0,0,49,EN,ME
459000,2,1.75,1170,4887,1.0,0,0,3,6,1020,98117,1170,5441,0,1,0,85,EN,EW
255000,4,2.5,2070,7800,2.0,0,0,3,8,2070,98003,1950,7815,0,0,0,25,MS,MW
380000,3,2.5,2390,8102,2.0,0,0,4,8,2390,98058,2310,8606,0,0,0,29,MN,ME
305000,4,1.5,1590,131551,1.0,0,3,4,7,1590,98022,2280,108028,0,0,0,48,ES,EE
460000,4,2.0,1960,190357,1.0,0,3,2,8,1960,98027,2560,189100,0,0,0,44,MN,EE
820000,3,2.5,2510,5503,2.0,0,2,3,9,2510,98136,1790,6099,1,0,0,19,MN,EW
245000,3,2.5,1530,8500,1.0,0,0,5,7,1030,98038,1850,8140,0,1,0,19,MS,EE
355000,4,2.75,2050,4000,2.0,0,0,3,8,2050,98001,2050,4000,0,0,0,1,MS,MW
745000,5,4.0,4720,493534,2.0,0,0,5,9,3960,98027,2160,219542,1,1,0,40,MN,EE
339995,4,2.5,2180,5367,2.0,0,0,3,7,2180,98038,2180,5130,0,0,0,14,MS,EE
383000,3,2.25,2090,15000,1.0,0,0,3,7,2090,98045,1690,14400,0,0,0,53,MN,EE
295000,4,3.0,2120,7650,2.0,0,0,3,8,2120,98007,2260,7885,0,0,0,50,EN,ME
690000,2,1.75,1600,4000,1.0,0,0,5,7,850,98112,1860,4000,0,1,0,96,EN,MW
515000,4,2.5,1910,8947,1.0,0,0,4,8,1160,98011,1920,7350,0,1,0,45,EN,ME
523000,4,2.5,3180,20870,2.0,0,0,3,8,2120,98034,2700,14190,0,1,0,47,EN,MW
250000,3,1.0,930,6060,1.0,0,0,4,6,930,98118,1640,6364,0,0,0,41,MN,MW
700000,2,1.0,1620,9855,1.0,0,4,3,8,1320,98136,1820,7700,0,1,0,66,MN,EW
1700000,4,3.5,4330,15335,2.0,0,0,4,11,3230,98040,3840,14311,1,1,0,26,MN,MW
545000,2,1.5,2340,13380,1.0,0,0,4,7,1280,98146,1490,8100,0,1,0,61,MN,EW
295000,2,1.75,1560,43748,2.0,0,0,3,8,1560,98065,1000,24602,0,0,1,47,EN,EE
399950,3,2.5,3087,5002,2.0,0,0,3,8,3087,98023,2927,5183,0,0,0,0,MS,EW
262000,2,1.0,1500,4120,1.5,0,0,3,5,880,98055,1300,4120,0,1,0,86,MN,ME
436000,2,1.0,1040,7538,1.0,0,0,4,7,1040,98133,1440,7530,0,0,0,76,EN,EW
325000,4,2.5,1820,9161,1.0,0,0,4,7,1220,98058,1860,7650,0,1,0,39,MN,ME
709050,4,3.5,2720,9000,2.0,0,0,3,8,2670,98125,1960,7772,0,1,0,17,EN,MW
760250,5,2.75,2540,8250,1.0,0,0,4,7,1440,98040,2540,11000,0,1,0,61,EN,MW
333000,5,1.75,1240,8936,1.0,0,0,3,7,1240,98006,1600,9341,0,0,0,60,EN,ME
575000,4,1.75,2330,8800,1.0,0,2,4,7,1260,98008,2270,8800,0,1,0,54,EN,ME
743000,3,1.75,2110,11250,1.0,0,0,4,8,2110,98040,2560,10992,0,0,0,53,MN,MW
221000,4,1.75,1540,7200,1.0,0,0,3,7,1260,98003,1540,8416,0,1,0,48,MS,MW
850000,3,2.25,1950,3600,1.5,0,0,5,8,1430,98119,1950,3600,0,1,0,103,EN,EW
1730000,4,2.25,3470,8000,1.5,0,1,3,9,2360,98122,3010,8000,1,1,1,108,EN,MW
418000,3,1.75,1500,19113,1.0,0,0,3,7,1500,98014,1820,18151,0,0,0,30,EN,EE
440000,4,2.5,2410,7517,2.0,0,0,3,8,2410,98058,2420,8095,0,0,0,32,MN,ME
184000,3,1.75,1490,10125,1.0,0,0,4,7,1490,98001,2488,4981,0,0,0,52,MS,MW
480000,4,2.5,2180,9861,2.0,0,2,3,8,2180,98045,2390,9761,0,0,0,18,MN,EE
635000,3,1.75,2940,6000,1.0,0,2,4,8,1590,98177,2880,8100,0,1,0,57,EN,EW
290000,3,2.25,1650,10336,1.0,0,0,3,7,1500,98133,1420,10260,0,1,0,52,EN,EW
205000,3,1.0,1130,7014,1.0,0,0,3,7,1130,98168,1440,9350,0,0,0,60,MN,MW
706000,4,2.5,2510,5436,2.0,0,0,3,8,2510,98053,2520,5436,0,0,0,3,EN,EE
415000,3,1.75,2410,8944,1.0,0,0,4,8,1860,98058,2750,9600,0,1,0,47,MN,ME
701000,4,1.5,1840,10080,2.0,0,0,3,8,1840,98118,1830,5040,0,0,0,108,EN,MW
440000,5,1.75,3690,36036,1.0,0,0,3,9,1890,98042,2680,44131,1,1,0,29,MS,EE
400000,4,1.75,1700,20283,1.5,0,0,3,7,1340,98019,1680,21369,0,1,0,49,EN,EE
527500,3,1.75,2310,78844,1.0,0,0,3,8,1760,98027,2830,6230,0,1,0,37,MN,EE
465000,3,1.5,2020,11358,1.0,0,0,4,6,1190,98033,2370,9520,0,1,0,58,EN,ME
429000,3,2.0,1700,52826,1.0,0,0,3,7,1700,98058,2480,114728,0,0,0,23,MN,EE
222000,3,1.0,1460,8400,1.0,0,0,4,6,1460,98023,1060,8563,0,0,0,53,MS,EW
418000,3,2.0,1250,1306,3.0,0,0,3,7,1250,98107,1320,1250,0,0,0,13,EN,EW
550000,3,2.25,1980,40887,1.0,0,0,4,8,1980,98052,2460,35700,0,0,0,34,EN,EE
268000,4,1.5,1730,7020,1.5,0,0,4,5,1730,98056,1110,7020,0,0,0,62,MN,ME
403504,4,1.0,1060,5750,1.0,0,0,3,6,950,98199,1790,5857,0,1,0,110,EN,EW
540000,3,2.5,2180,11100,1.0,0,0,3,8,1230,98052,1930,12000,0,1,0,32,EN,EE
175000,2,1.0,840,12750,1.0,0,0,3,6,840,98055,1480,6969,0,0,0,90,MN,MW
325000,4,2.25,1770,7799,2.0,0,0,3,7,1770,98031,1770,7778,0,0,0,17,MN,ME
1020000,4,3.75,4690,207141,2.0,0,0,3,10,4030,98019,2890,200527,1,1,0,7,EN,EE
409500,4,2.75,2140,13000,1.0,0,0,3,7,1320,98028,2360,11000,0,1,0,46,EN,MW
289950,3,2.5,2070,6145,2.0,0,0,3,7,2070,98092,2070,5297,0,0,0,11,MS,ME
213550,3,2.5,1580,8541,2.0,0,0,3,7,1580,98001,1640,7542,0,0,0,24,MS,MW
290000,3,2.25,1500,7308,1.0,0,0,4,7,1210,98055,1480,7400,0,1,0,46,MN,ME
839990,4,2.75,3660,5637,2.0,0,0,3,9,3660,98053,3625,5639,1,0,0,0,EN,EE
396800,4,2.5,2200,6018,2.0,0,0,3,8,2200,98019,2480,5899,0,0,0,4,EN,EE
358800,4,2.5,2155,8140,2.0,0,0,3,8,2155,98031,2155,7245,0,0,0,19,MN,ME
392500,4,2.0,1950,8040,1.0,0,0,3,7,1950,98125,1950,8092,0,0,0,53,EN,MW
1400000,5,3.25,4300,9270,2.0,0,3,3,10,2910,98116,2780,6610,1,1,1,57,EN,EW
290000,2,1.5,770,850,2.0,0,0,3,7,770,98116,1350,915,0,0,0,8,EN,EW
481000,3,2.75,2290,14810,1.0,0,0,5,7,1400,98056,2540,8640,0,1,0,47,MN,ME
672000,3,2.25,1130,4445,1.5,0,0,4,8,1130,98117,1330,4445,0,0,0,85,EN,EW
499900,4,2.25,2360,7650,1.0,0,0,3,8,1640,98155,2320,11060,0,1,0,52,EN,MW
345000,3,1.75,1860,7191,1.0,0,0,4,7,1260,98058,1850,7490,0,1,0,40,MN,ME
898000,3,2.5,3530,9753,2.0,0,0,3,10,3530,98006,3220,9234,1,0,0,17,MN,EE
427000,2,1.5,1440,725,2.0,0,0,3,8,1100,98126,1440,4255,0,1,0,3,EN,EW
750000,4,2.5,2980,4930,2.0,0,0,3,9,2890,98006,2980,6099,1,1,0,14,MN,ME
1150000,4,2.5,3340,10422,2.0,0,0,3,10,3340,98033,1770,9490,1,0,0,18,EN,ME
850000,5,3.0,3900,5250,1.5,0,1,5,8,2620,98116,1950,5700,0,1,0,83,EN,EW
715000,3,2.5,2550,13458,2.0,0,0,3,9,2550,98006,3180,13458,1,0,0,24,EN,ME
455000,4,1.5,1880,11400,1.0,0,0,3,7,1280,98177,1880,11400,0,1,0,60,EN,EW
275000,3,1.0,1250,7654,1.0,0,0,3,7,1000,98125,1310,7350,0,1,0,62,EN,MW
265000,3,2.25,1630,10969,2.0,0,0,3,7,1630,98001,1410,7920,0,0,0,23,MS,MW
210000,3,1.0,1200,7500,1.0,0,0,3,6,1200,98178,1010,7000,0,0,1,109,MN,MW
352000,4,1.5,1440,8680,1.5,0,0,3,7,1440,98178,1440,9000,0,0,0,93,MN,MW
440000,3,2.5,2230,5800,2.0,0,0,3,7,2230,98065,2230,6088,0,0,0,10,MN,EE
600000,3,2.25,1480,5400,2.0,0,0,4,8,1480,98122,1280,3600,0,0,0,100,EN,MW
267000,1,1.0,800,2480,1.0,0,0,4,6,800,98108,1490,4650,0,0,0,95,EN,MW
420000,4,1.75,1340,8400,1.0,0,0,5,7,1340,98056,1980,8400,0,0,0,48,MN,ME
495500,3,2.5,2010,57934,1.0,0,0,3,7,2010,98014,2040,55527,0,0,0,37,EN,EE
542500,4,2.5,2330,14289,2.0,0,0,4,8,2330,98007,2210,12823,0,0,0,36,EN,ME
1390000,3,3.0,2490,3600,2.0,0,3,4,8,1790,98119,2490,3600,0,1,0,103,EN,EW
619000,4,2.0,2300,3400,1.5,0,0,5,8,1550,98117,1670,4200,0,1,0,99,EN,EW
625000,3,2.25,1920,8412,1.0,0,2,3,8,1460,98006,2490,8700,0,1,0,38,EN,ME
